player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score
00-0039847,Theo Johnson,TE,NYG,TEN,2026,3,3.048309729385519,00-0039847,11597,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,2.93,none,,,,,,,,,16.549661511972886,2.2165991340202846,9.0,21.75,1.0
00-0035229,T.J. Hockenson,TE,MIN,TB,2026,3,3.0171539758303028,00-0035229,5844,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,7.05,none,,,,,,,,,13.918361636644383,2.384956609864998,23.0,22.0,1.0
00-0035689,Dawson Knox,TE,BUF,LAC,2026,3,2.984623244866778,00-0035689,5906,sleeper_gsis,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,2.0,2.0,3.33,none,,,,,,,,,18.46659182456541,1.8103997393055944,6.0,28.5,1.0
00-0040189,Oronde Gadsden,TE,LAC,BUF,2026,3,2.8126896451347103,00-0040189,12493,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,7.25,none,,,,,,,,,18.371801898970716,2.160086807468654,28.0,21.5,1.0
00-0036894,Pat Freiermuth,TE,PIT,CIN,2026,3,2.7509478982384588,00-0036894,7600,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,6.97,none,,,,,,,,,14.79699893323352,1.9815572185023622,10.0,19.5,1.0
00-0038129,Cade Otton,TE,TB,MIN,2026,3,2.5171467901263296,00-0038129,8111,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,5.8,none,,,,,,,,,14.78752107093077,2.2537203034074085,11.0,20.5,1.0
00-0033881,Evan Engram,TE,DEN,LA,2026,3,2.1925191298996825,00-0033881,4066,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,4.31,none,,,,,,,,,10.538848570373597,1.2880218283011176,20.0,21.5,1.0
00-0033246,Johnny Mundt,TE,PHI,CHI,2026,3,2.001495005822682,00-0033246,4314,sleeper_gsis,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,1.0,2.04,none,,,,,,,,,7.057303243643298,1.23260723429787,14.0,23.5,1.0
00-0037838,Isaiah Likely,TE,NYG,TEN,2026,3,1.978384787283237,00-0037838,8131,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,8.41,none,,,,,,,,,7.427329637128101,0.8988872694723893,9.0,21.75,1.0
00-0038558,Darnell Washington,TE,PIT,CIN,2026,3,1.9156426337023549,00-0038558,9479,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,2.87,none,,,,,,,,,7.137305181786477,1.0434899549760424,10.0,19.5,1.0
00-0033858,Jonnu Smith,TE,GB,ATL,2026,3,1.786588160227707,00-0033858,4144,sleeper_gsis,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,2.52,none,,,,,,,,,9.943972707198379,0.9688407142050012,24.0,25.5,1.0
00-0036290,Cole Kmet,TE,CHI,PHI,2026,3,1.7475211726319007,00-0036290,6826,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,2.86,none,,,,,,,,,7.959764197818908,1.2928936492039038,7.0,20.5,1.0
00-0035644,Noah Fant,TE,NO,LV,2026,3,1.6667421827532032,00-0035644,5857,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,2.42,none,,,,,,,,,2.4026297780094565,0.3681746809296339,8.0,23.5,1.0
00-0038933,Dalton Kincaid,TE,BUF,LAC,2026,3,1.6328991557708668,00-0038933,10236,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,10.36,none,,,,,,,,,13.558396537184285,1.5122951333457806,6.0,28.5,1.0
00-0039912,Ben Sinnott,TE,WAS,SEA,2026,3,1.6255054227634997,00-0039912,11596,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,1.74,none,,,,,,,,,14.15404853341045,0.9524928052760788,17.0,16.75,1.0
00-0035249,Josh Oliver,TE,MIN,TB,2026,3,1.4885765224197172,00-0035249,5973,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,2.01,none,,,,,,,,,12.015143878639748,0.7996630725964117,23.0,22.0,1.0
00-0040584,Gunnar Helm,TE,TEN,NYG,2026,3,1.4712199251711489,00-0040584,12502,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,6.15,none,,,,,,,,,11.10130699766293,1.4480824957326073,27.0,18.75,1.0
00-0034829,Mike Gesicki,TE,CIN,PIT,2026,3,1.4371808909043404,00-0034829,4993,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,5.36,none,,,,,,,,,12.634362623640957,1.321928159622942,5.0,23.0,1.0
00-0037805,Jeremy Ruckert,TE,NYJ,DET,2026,3,1.37012407601439,00-0037805,8145,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,0.71,none,,,,,,,,,9.220567399997577,0.9251092321635789,30.0,20.75,1.0
00-0040737,Terrance Ferguson,TE,LA,DEN,2026,3,1.3407461147636914,00-0040737,12487,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,2.96,none,,,,,,,,,15.484845414174536,1.003912102190085,4.0,24.0,1.0
00-0039041,Elijah Higgins,TE,ARI,SF,2026,3,1.3345938080657018,00-0039041,10231,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,1.41,none,,,,,,,,,7.21423686839908,1.15759212518314,15.0,19.5,1.0
00-0040187,Mitchell Evans,TE,CAR,CLE,2026,3,1.1790812477688064,00-0040187,12473,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,1.28,none,,,,,,,,,6.3607198056139715,0.9585541428957477,25.0,22.5,1.0
00-0036637,Noah Gray,TE,KC,MIA,2026,3,1.0168400856009725,00-0036637,7828,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,2.81,none,,,,,,,,,11.68538556435067,1.2362322895059288,32.0,28.75,1.0
00-0037005,Tommy Tremble,TE,CAR,CLE,2026,3,0.9721161221728594,00-0037005,7694,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,2.37,none,,,,,,,,,9.154953193918773,0.8184137023709629,25.0,22.5,1.0
00-0036754,Brock Wright,TE,DET,NYJ,2026,3,0.7484949180872671,00-0036754,7891,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,1.45,none,,,,,,,,,13.9448745905318,0.9418801698895409,18.0,27.25,1.0
00-0040739,Elijah Arroyo,TE,SEA,WAS,2026,3,0.646806408291148,00-0040739,12521,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,2.61,none,,,,,,,,,3.4296339984075734,0.4005469484933068,16.0,23.75,1.0
00-0035631,Drew Sample,TE,CIN,PIT,2026,3,0.6077088627542,00-0035631,6001,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,2.13,none,,,,,,,,,5.071519404728118,0.5856479336691646,5.0,23.0,1.0
sleeper:13330,Kenyon Sadiq,TE,NYJ,DET,2026,3,0.5700835408860683,,13330,synthetic_sleeper,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,4.05,none,,,,,,,,,1.819223662094417,0.0,30.0,20.75,1.0
00-0038589,Josh Whyle,TE,GB,ATL,2026,3,0.5360624257466736,00-0038589,10212,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,0.44,none,,,,,,,,,0.8408626584832016,0.3109897464526828,24.0,25.5,1.0
00-0034365,Ian Thomas,TE,LV,NO,2026,3,0.5322060126976287,00-0034365,4995,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,3.0,3.0,0.4,none,,,,,,,,,5.291551226905955,0.5231163855055194,31.0,20.5,1.0
00-0037755,Jelani Woods,TE,NYJ,DET,2026,3,0.4521163588828319,00-0037755,8219,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,4.0,4.0,0.25,none,,,,,,,,,2.480363501098694,0.36996032661432204,30.0,20.75,1.0
00-0034439,Tyler Conklin,TE,DET,NYJ,2026,3,0.42918122841165607,00-0034439,5133,sleeper_gsis,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,0.29,none,,,,,,,,,1.451064045565808,0.48126875320260665,18.0,27.25,1.0
00-0036590,Quintin Morris,TE,JAX,NE,2026,3,0.4144704853665397,00-0036590,7536,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,0.4,none,,,,,,,,,0.10490077313511599,0.22533872337842825,3.0,24.25,1.0
sleeper:13421,Eli Raridon,TE,NE,JAX,2026,3,0.3940649274518828,,13421,synthetic_sleeper,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,1.49,Questionable,,,,,,,,,0.0,0.03510573729455498,1.0,21.25,0.5
00-0036429,Charlie Woerner,TE,ATL,GB,2026,3,0.3708631803866038,00-0036429,7075,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,0.54,none,,,,,,,,,1.7265807327832574,0.4418302830090394,19.0,19.0,1.0
00-0034798,Durham Smythe,TE,BAL,DAL,2026,3,0.33852923196945167,00-0034798,5008,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,2.05,none,,,,,,,,,1.0790656992922998,0.10705857821897148,2.0,27.75,1.0
00-0036628,John Bates,TE,WAS,SEA,2026,3,0.32169876407428055,00-0036628,7716,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,1.3,none,,,,,,,,,0.9859744615918928,0.40399743065851407,17.0,16.75,1.0
00-0039074,Davis Allen,TE,LA,DEN,2026,3,0.3017519192450755,00-0039074,10214,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,4.0,4.0,0.51,none,,,,,,,,,4.926464452943265,0.7490220135686383,4.0,24.0,1.0
00-0037311,Ko Kieft,TE,TB,MIN,2026,3,0.2908892537665903,00-0037311,8484,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,4.0,4.0,0.03,none,,,,,,,,,0.5145382313877417,0.04251278705781211,11.0,20.5,1.0
00-0038564,Cameron Latu,TE,NE,JAX,2026,3,0.28684636151125376,00-0038564,10210,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,0.17,none,,,,,,,,,0.05869937027378552,0.04216166541384736,1.0,21.25,1.0
00-0036422,Adam Trautman,TE,DEN,LA,2026,3,0.2649258572864858,00-0036422,6869,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,1.63,none,,,,,,,,,4.261531436421955,0.5349376874212901,20.0,21.5,1.0
00-0038498,E.J. Jenkins,TE,PHI,CHI,2026,3,0.25062536342301106,00-0038498,11304,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,2.0,1.28,none,,,,,,,,,0.9566794808588006,0.3407892989550556,14.0,23.5,1.0
00-0039359,Cade Stover,TE,HOU,IND,2026,3,0.2498745664201975,00-0039359,11599,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,4.0,4.0,0.7,none,,,,,,,,,3.6368783366706223,0.2987533121798132,21.0,23.0,1.0
00-0039530,Brevyn Spann-Ford,TE,DAL,BAL,2026,3,0.23774824913370565,00-0039530,11593,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,0.92,none,,,,,,,,,1.271438921124627,0.23617170955273759,12.0,24.75,1.0
00-0038547,Luke Schoonmaker,TE,DAL,BAL,2026,3,0.21569881523427437,00-0038547,10871,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,1.18,none,,,,,,,,,2.941902495183086,0.2625210340146653,12.0,24.75,1.0
00-0038710,Blake Whiteheart,TE,CLE,CAR,2026,3,0.2118227288518893,00-0038710,11201,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,1.72,none,,,,,,,,,2.1060298007583427,0.31760967244567817,29.0,19.5,1.0
00-0036887,Luke Farrell,TE,SF,ARI,2026,3,0.18914966559517,00-0036887,7842,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,1.57,none,,,,,,,,,0.5439867287598881,0.046295218345895936,13.0,28.0,1.0
00-0032392,Austin Hooper,TE,ATL,GB,2026,3,0.18798068659755243,00-0032392,3202,sleeper_gsis,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,1.89,none,,,,,,,,,2.7730955726700945,0.25710186793313367,19.0,19.0,1.0
sleeper:13434,Will Kacmarek,TE,MIA,KC,2026,3,0.18590228891130484,,13434,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,2.39,none,,,,,,,,,1.060188579290021,0.11632298048562659,26.0,17.25,1.0
00-0037292,Drew Ogletree,TE,IND,HOU,2026,3,0.12482993200731193,00-0037292,8489,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,3.0,3.0,0.32,none,,,,,,,,,2.3102990124863827,0.10358768394452507,22.0,20.5,1.0
00-0036825,Feleipe Franks,TE,CAR,CLE,2026,3,0.10964934447525389,00-0036825,7531,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,5.0,4.0,0.07,none,,,,,,,,,0.0,0.03280257143530057,25.0,22.5,1.0
sleeper:13282,Jack Endries,TE,CIN,PIT,2026,3,0.1019380747172658,,13282,synthetic_sleeper,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,4.0,4.0,0.1,none,,,,,,,,,0.37108515743834714,0.045027473553335,5.0,23.0,1.0
00-0034981,Foster Moreau,TE,HOU,IND,2026,3,0.09862333943315439,00-0034981,5985,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,2.0,2.55,none,,,,,,,,,3.112596416239665,0.1091566097964923,21.0,23.0,1.0
sleeper:13324,Matt Hibner,TE,BAL,DAL,2026,3,0.09519765721602294,,13324,synthetic_sleeper,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,1.69,none,,,,,,,,,1.085324923426721,0.0,2.0,27.75,1.0
00-0031484,Chris Manhertz,TE,NYG,TEN,2026,3,0.07609473196705385,00-0031484,3048,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,3.0,3.0,0.27,none,,,,,,,,,0.0,0.013953937803101973,9.0,21.75,1.0
00-0040194,Jackson Hawes,TE,BUF,LAC,2026,3,0.06764054214224234,00-0040194,12658,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,3.0,3.0,0.92,none,,,,,,,,,1.2603940491323413,0.18022762307381676,6.0,28.5,1.0
sleeper:13273,Josh Cuevas,TE,BAL,DAL,2026,3,0.06561314363553164,,13273,synthetic_sleeper,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,4.0,4.0,0.82,none,,,,,,,,,0.9810130930386093,0.001041399340544603,2.0,27.75,1.0
00-0033757,Robert Tonyan,TE,PIT,CIN,2026,3,0.05162638997537735,00-0033757,4602,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,4.0,0.06,none,,,,,,,,,0.11617554439514162,0.11337148405653978,10.0,19.5,1.0
sleeper:13307,Marlin Klein,TE,HOU,IND,2026,3,0.04404995794776344,,13307,synthetic_sleeper,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,3.0,3.0,1.43,none,,,,,,,,,0.06921400087272732,0.0,21.0,23.0,1.0
00-0039814,Erick All,TE,CIN,PIT,2026,3,0.04359395186814907,00-0039814,11592,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,3.0,2.31,none,,,,,,,,,2.601861640679414,0.19008854301805145,5.0,23.0,1.0
sleeper:13278,Max Klare,TE,LA,DEN,2026,3,0.03544451144435272,,13278,synthetic_sleeper,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,5.0,5.0,0.75,none,,,,,,,,,0.1980983294699892,0.043523633679332555,4.0,24.0,1.0
00-0040081,Jake Briningstool,TE,KC,MIA,2026,3,0.0016903664436479122,00-0040081,12817,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,4.0,3.0,0.67,none,,,,,,,,,0.1539900903392783,0.006994001946717955,32.0,28.75,1.0
sleeper:13319,Oscar Delp,TE,NO,LV,2026,3,-0.01767429883369456,,13319,synthetic_sleeper,2026_03_LV_NO,2026-09-27 16:25:00-04:00,3.0,3.0,1.39,none,,,,,,,,,0.16526164289957807,0.0,8.0,23.5,1.0
sleeper:13580,Carsen Ryan,TE,CLE,CAR,2026,3,-0.028640962742243963,,13580,synthetic_sleeper,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,0.15,none,,,,,,,,,0.38082385652790374,0.05156538806175422,29.0,19.5,1.0
00-0033110,Tyler Higbee,TE,LA,DEN,2026,3,-0.038291234064069715,00-0033110,3271,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,3.0,3.0,1.3,none,,,,,,,,,7.41941565761505,0.5964219434104061,4.0,24.0,1.0
sleeper:13308,Bauer Sharp,TE,TB,MIN,2026,3,-0.04970657273196894,,13308,synthetic_sleeper,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,3.0,3.0,0.08,none,,,,,,,,,0.0,0.03687801555880778,11.0,20.5,1.0
00-0033576,Eric Saubert,TE,SEA,WAS,2026,3,-0.054003901632661694,00-0033576,4189,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,0.38,none,,,,,,,,,1.108671206886552,0.17147572422596014,16.0,23.75,1.0
00-0038115,Daniel Bellinger,TE,TEN,NYG,2026,3,-0.06736871772785873,00-0038115,8225,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,1.79,none,,,,,,,,,2.519652312522632,0.42306520647027945,27.0,18.75,1.0
00-0039050,Payne Durham,TE,TB,MIN,2026,3,-0.08010864021792849,00-0039050,10227,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,0.16,none,,,,,,,,,0.0,0.26035027645465986,11.0,20.5,1.0
sleeper:13429,Seydou Traore,TE,MIA,KC,2026,3,-0.08125521083275507,,13429,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,3.0,3.0,0.39,none,,,,,,,,,0.0,0.0,26.0,17.25,1.0
00-0033217,Mo Alie-Cox,TE,IND,HOU,2026,3,-0.11930847038951638,00-0033217,4054,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,2.0,0.9,none,,,,,,,,,3.9550074770722925,0.48569986712204544,22.0,20.5,1.0
sleeper:13299,Nate Boerkircher,TE,JAX,NE,2026,3,-0.12469650942571346,,13299,synthetic_sleeper,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,1.19,none,,,,,,,,,0.0,0.0,3.0,24.25,1.0
sleeper:13322,Sam Roush,TE,CHI,PHI,2026,3,-0.13436868370049598,,13322,synthetic_sleeper,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,3.0,1.59,none,,,,,,,,,0.0,0.0,7.0,20.5,1.0
sleeper:13433,Riley Nowakowski,TE,PIT,CIN,2026,3,-0.13447251719749276,,13433,synthetic_sleeper,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,3.0,0.17,none,,,,,,,,,0.0,0.0,10.0,19.5,1.0
00-0038783,Nate Adkins,TE,DEN,LA,2026,3,-0.22875642785601516,00-0038783,11433,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,3.0,3.0,1.37,none,,,,,,,,,0.0,0.016191763347640463,20.0,21.5,1.0
00-0036963,Amon-Ra St. Brown,WR,DET,NYJ,2026,3,13.852523045889106,00-0036963,7547,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,16.59,none,,,,,,,80.79922011867134,5.774645462572045,,,18.0,27.25,1.0
00-0037239,Chris Olave,WR,NO,LV,2026,3,12.610999500556344,00-0037239,8144,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,13.86,none,,,,,,,73.62438635535301,5.695039503622395,,,8.0,23.5,1.0
00-0036900,Ja'Marr Chase,WR,CIN,PIT,2026,3,11.404412153354373,00-0036900,7564,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,15.0,none,,,,,,,75.28098491693135,6.004783989124532,,,5.0,23.0,1.0
00-0039067,Rashee Rice,WR,KC,MIA,2026,3,11.226915491553482,00-0039067,10229,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,10.37,none,,,,,,,50.05975728090059,6.020202922860928,,,32.0,28.75,1.0
00-0038543,Jaxon Smith-Njigba,WR,SEA,WAS,2026,3,11.041625068480831,00-0038543,9488,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,19.08,none,,,,,,,72.31153864203081,5.598046528327831,,,16.0,23.75,1.0
00-0036358,CeeDee Lamb,WR,DAL,BAL,2026,3,10.928950524481085,00-0036358,6786,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,13.48,none,,,,,,,62.0688702158937,4.413898495265679,,,12.0,24.75,1.0
00-0031381,Davante Adams,WR,LA,DEN,2026,3,10.80724259096718,00-0031381,2133,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,8.75,none,,,,,,,46.655857371274,3.7282211235975997,,,4.0,24.0,1.0
00-0037247,George Pickens,WR,DAL,BAL,2026,3,9.732269884890524,00-0037247,8137,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,11.78,none,,,,,,,57.050714189231904,4.669615799467304,,,12.0,24.75,1.0
00-0034960,Jakobi Meyers,WR,JAX,NE,2026,3,8.73250872738044,00-0034960,5947,sleeper_gsis,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,6.86,none,,,,,,,47.08931997069108,4.144667072045079,,,3.0,24.25,1.0
00-0037740,Garrett Wilson,WR,NYJ,DET,2026,3,8.196111754120311,00-0037740,8146,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,12.26,none,,,,,,,52.276764397740266,4.517170261651747,,,30.0,20.75,1.0
00-0034348,Courtland Sutton,WR,DEN,LA,2026,3,8.110566336177778,00-0034348,5045,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,8.98,none,,,,,,,41.873367701330906,2.8394009214001383,,,20.0,21.5,1.0
00-0031408,Mike Evans,WR,SF,ARI,2026,3,8.049709276142302,00-0031408,2216,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,11.54,Questionable,,,,,,,40.56988232631983,3.3130074887395207,,,13.0,28.0,0.5
00-0038559,Michael Wilson,WR,ARI,SF,2026,3,7.924948376625211,00-0038559,10232,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,10.28,none,,,,,,,48.67632115933741,3.64993873753371,,,15.0,19.5,1.0
00-0036322,Justin Jefferson,WR,MIN,TB,2026,3,7.877733539673725,00-0036322,6794,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,13.99,none,,,,,,,48.97217213945717,4.509495533546944,,,23.0,22.0,1.0
00-0037240,Jameson Williams,WR,DET,NYJ,2026,3,7.823087932329616,00-0037240,8148,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,10.96,none,,,,,,,50.39594460744036,3.2275686809959243,,,18.0,27.25,1.0
00-0038124,Christian Watson,WR,GB,ATL,2026,3,7.663203242373158,00-0038124,8167,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,13.24,none,,,,,,,30.663086411579354,3.039092303682418,,,24.0,25.5,1.0
00-0036407,Jerry Jeudy,WR,CLE,CAR,2026,3,7.624513932939119,00-0036407,6783,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,5.34,none,,,,,,,37.790356433143174,2.987557242184424,,,29.0,19.5,1.0
00-0038563,Tre Tucker,WR,LV,NO,2026,3,7.575911232459968,00-0038563,10213,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,7.38,none,,,,,,,46.46764986319815,3.5054665474022997,,,31.0,20.5,1.0
00-0040124,Tetairoa McMillan,WR,CAR,CLE,2026,3,7.108360928874862,00-0040124,12526,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,12.16,none,,,,,,,40.19921354033344,3.46756437750375,,,25.0,22.5,1.0
00-0039337,Malik Nabers,WR,NYG,TEN,2026,3,7.081380846257085,00-0039337,11632,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,11.92,Questionable,,,,,,,53.43997892160012,3.6763905380367774,,,9.0,21.75,0.5
00-0037238,Drake London,WR,ATL,GB,2026,3,7.041327913427472,00-0037238,8112,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,11.16,none,,,,,,,39.62408336508444,4.329718462800455,,,19.0,19.0,1.0
00-0039919,Rome Odunze,WR,CHI,PHI,2026,3,6.911200021870497,00-0039919,11620,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,7.58,none,,,,,,,34.59268947261643,3.164290270946824,,,7.0,20.5,1.0
00-0036912,DeVonta Smith,WR,PHI,CHI,2026,3,6.895769529487656,00-0036912,7525,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,13.59,none,,,,,,,43.99111257462167,3.8952110583730075,,,14.0,23.5,1.0
00-0038606,Parker Washington,WR,JAX,NE,2026,3,6.871073557779307,00-0038606,9487,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,13.11,none,,,,,,,36.3391753158687,3.0456194905218927,,,3.0,24.25,1.0
00-0035640,DK Metcalf,WR,PIT,CIN,2026,3,6.84299537880092,00-0035640,5846,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,9.3,none,,,,,,,47.49283322396471,3.4815938186715156,,,10.0,19.5,1.0
00-0039893,Brian Thomas,WR,JAX,NE,2026,3,6.809228964199121,00-0039893,11631,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,7.66,none,,,,,,,36.031253364510555,2.563837837992136,,,3.0,24.25,1.0
