player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score,actual_half_ppr,projection_error,absolute_error
00-0037834,Brock Purdy,QB,SF,ARI,2026,3,19.86316166544956,00-0037834,8183,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,21.31,none,268.44369926818905,13.174522263386072,0.0,,,,,,,,13.0,28.0,1.0,,,
00-0034857,Josh Allen,QB,BUF,LAC,2026,3,19.50987834467365,00-0034857,4984,sleeper_gsis,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,21.91,none,229.02407520045637,33.41199258395333,0.0,,,,,,,,6.0,28.5,1.0,,,
00-0036971,Trevor Lawrence,QB,JAX,NE,2026,3,18.355009987720724,00-0036971,7523,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,20.58,none,214.1061222007771,22.838322387806205,0.0,,,,,,,,3.0,24.25,1.0,,,
00-0033873,Patrick Mahomes,QB,KC,MIA,2026,3,17.280832712662328,00-0033873,4046,sleeper_gsis,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,20.96,none,250.07335401881676,20.64838581934548,0.0,,,,,,,,32.0,28.75,1.0,,,
00-0033077,Dak Prescott,QB,DAL,BAL,2026,3,17.267528242887806,00-0033077,3294,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,17.42,none,259.6254247063378,10.171050409688528,0.0,,,,,,,,12.0,24.75,1.0,,,
00-0034796,Lamar Jackson,QB,BAL,DAL,2026,3,17.224479900829856,00-0034796,4881,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,24.49,none,236.5430085581198,24.382832606014897,0.0,,,,,,,,2.0,27.75,1.0,,,
00-0033106,Jared Goff,QB,DET,NYJ,2026,3,16.64755444763681,00-0033106,3163,sleeper_gsis,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,19.79,none,258.700907546549,2.6922620787228824,0.0,,,,,,,,18.0,27.25,1.0,,,
00-0036389,Jalen Hurts,QB,PHI,CHI,2026,3,16.297687496762983,00-0036389,6904,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,19.74,none,210.5300409851129,27.05338280914508,0.0,,,,,,,,14.0,23.5,1.0,,,
00-0040743,Tyler Shough,QB,NO,LV,2026,3,16.222573139105315,00-0040743,12545,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,16.02,none,238.4472820746254,14.270440494236809,0.0,,,,,,,,8.0,23.5,1.0,,,
00-0039163,C.J. Stroud,QB,HOU,IND,2026,3,16.15980248394678,00-0039163,9758,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,16.0,none,246.4744866981901,11.116073741316624,0.0,,,,,,,,21.0,23.0,1.0,,,
00-0026498,Matthew Stafford,QB,LA,DEN,2026,3,15.585874446084178,00-0026498,421,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,16.03,none,223.20969686325515,0.0,0.0,,,,,,,,4.0,24.0,1.0,,,
00-0036264,Jordan Love,QB,GB,ATL,2026,3,15.57331288525097,00-0036264,6804,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,15.79,none,216.471514156904,11.31210278363027,0.0,,,,,,,,24.0,25.5,1.0,18.48,2.9066871147490296,2.9066871147490296
00-0039851,Drake Maye,QB,NE,JAX,2026,3,15.188961962595233,00-0039851,11564,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,18.87,none,237.20810551898737,26.76217526803292,0.0,,,,,,,,1.0,21.25,1.0,,,
00-0039732,Bo Nix,QB,DEN,LA,2026,3,15.116166179539512,00-0039732,11563,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,18.14,none,210.84925075050555,18.422681952385904,0.0,,,,,,,,20.0,21.5,1.0,,,
00-0039150,Bryce Young,QB,CAR,CLE,2026,3,14.95879127190479,00-0039150,9228,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,17.54,none,180.97955246546027,18.95859348650315,0.0,,,,,,,,25.0,22.5,1.0,,,
00-0036355,Justin Herbert,QB,LAC,BUF,2026,3,14.81433728528347,00-0036355,6797,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,17.34,none,187.60455080881013,19.580079515327338,0.0,,,,,,,,28.0,21.5,1.0,,,
00-0036442,Joe Burrow,QB,CIN,PIT,2026,3,14.4627123057568,00-0036442,6770,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,18.94,none,232.83733930276185,3.734179734881474,0.0,,,,,,,,5.0,23.0,1.0,,,
00-0034855,Baker Mayfield,QB,TB,MIN,2026,3,14.283353066018789,00-0034855,4892,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,15.51,none,189.04546912755703,17.0223009662759,0.0,,,,,,,,11.0,20.5,1.0,,,
00-0035710,Daniel Jones,QB,IND,HOU,2026,3,14.191088208876184,00-0035710,5870,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,14.44,none,213.84377775229328,15.518874284056992,0.0,,,,,,,,22.0,20.5,1.0,,,
00-0035228,Kyler Murray,QB,MIN,TB,2026,3,13.98530715872849,00-0035228,5849,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,17.69,none,210.76406935528223,18.67326802018076,0.0,,,,,,,,23.0,22.0,1.0,,,
00-0033119,Jacoby Brissett,QB,ARI,SF,2026,3,13.694212172071676,00-0033119,3257,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,16.33,none,206.2225094085166,7.174074483491415,0.0,,,,,,,,15.0,19.5,1.0,,,
00-0029604,Kirk Cousins,QB,LV,NO,2026,3,12.901873652227076,00-0029604,1166,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,15.18,none,251.40329055574605,0.2314744529597164,0.0,,,,,,,,31.0,20.5,1.0,,,
00-0023459,Aaron Rodgers,QB,PIT,CIN,2026,3,12.64140065214732,00-0023459,96,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,14.44,none,208.458683377959,1.7407860159883015,0.0,,,,,,,,10.0,19.5,1.0,,,
00-0039918,Caleb Williams,QB,CHI,PHI,2026,3,12.524806473348391,00-0039918,11560,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,,Questionable,125.65319699312543,10.529827868109797,0.0,,,,,,,,7.0,20.5,0.5,,,
00-0040676,Cam Ward,QB,TEN,NYG,2026,3,12.13845013790044,00-0040676,12522,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,14.45,none,166.4582401367583,11.142832549762758,0.0,,,,,,,,27.0,18.75,1.0,,,
00-0030565,Geno Smith,QB,NYJ,DET,2026,3,12.103166574964762,00-0030565,1373,sleeper_gsis,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,15.66,none,216.5238484304099,5.367366205717562,0.0,,,,,,,,30.0,20.75,1.0,,,
00-0039917,Michael Penix,QB,ATL,GB,2026,3,11.996971603352694,00-0039917,11559,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,13.51,none,194.1240753419749,6.964717082170317,0.0,,,,,,,,19.0,19.0,1.0,12.040000000000001,0.04302839664730662,0.04302839664730662
00-0031503,Jameis Winston,QB,NYG,TEN,2026,3,11.717855983491145,00-0031503,2306,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,1.0,16.0,none,218.6737504528019,9.35278385679636,0.0,,,,,,,,9.0,21.75,1.0,,,
00-0032268,Marcus Mariota,QB,WAS,SEA,2026,3,11.283566798203225,00-0032268,2307,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,13.86,none,150.07783517371695,22.13329224860028,0.0,,,,,,,,17.0,16.75,1.0,,,
00-0033537,Deshaun Watson,QB,CLE,CAR,2026,3,10.790339953963734,00-0033537,4017,sleeper_gsis,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,12.94,none,191.76905203114157,10.61140290728432,0.0,,,,,,,,29.0,19.5,1.0,,,
00-0038128,Malik Willis,QB,MIA,KC,2026,3,10.050212953192744,00-0038128,8161,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,16.42,none,157.79237454550744,32.99473785359645,0.0,,,,,,,,26.0,17.25,1.0,,,
00-0035704,Drew Lock,QB,SEA,WAS,2026,3,8.016365782363497,00-0035704,5854,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,16.78,Questionable,220.640499742778,8.232126572784964,0.0,,,,,,,,16.0,23.75,0.5,,,
00-0038416,Tyson Bagent,QB,CHI,PHI,2026,3,4.567267844885282,00-0038416,11256,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,11.91,none,124.78155638710656,8.105779433890158,0.0,,,,,,,,7.0,20.5,1.0,,,
00-0033280,Christian McCaffrey,RB,SF,ARI,2026,3,17.715911397944826,00-0033280,4034,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,17.65,none,,,,83.74625241269091,34.65824939804399,3.918735692473723,,,,,13.0,28.0,1.0,,,
00-0039139,Jahmyr Gibbs,RB,DET,NYJ,2026,3,15.78883165321714,00-0039139,9221,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,21.24,none,,,,73.58208560261887,33.60784589284163,4.3982376811496255,,,,,18.0,27.25,1.0,,,
00-0032764,Derrick Henry,RB,BAL,DAL,2026,3,15.259258981534837,00-0032764,3198,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,18.55,none,,,,88.04112859267282,5.0502839668173225,1.087385470092083,,,,,2.0,27.75,1.0,,,
00-0037248,James Cook,RB,BUF,LAC,2026,3,14.97801276815482,00-0037248,8138,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,15.14,none,,,,68.34971218661467,12.387932974506144,1.8604256131849195,,,,,6.0,28.5,1.0,,,
00-0040122,Ashton Jeanty,RB,LV,NO,2026,3,13.239557178598517,00-0040122,12527,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,12.5,none,,,,61.86035288587688,21.377974901835596,2.9035262532053583,,,,,31.0,20.5,1.0,,,
00-0034844,Saquon Barkley,RB,PHI,CHI,2026,3,12.986234648410871,00-0034844,4866,sleeper_gsis,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,14.92,Questionable,,,,65.41209952507587,13.791206966408346,2.337118877867812,,,,,14.0,23.5,0.5,,,
00-0038542,Bijan Robinson,RB,ATL,GB,2026,3,12.986107136244156,00-0038542,9509,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,18.37,none,,,,62.53256976533275,28.524491775498,4.433667976994968,,,,,19.0,19.0,1.0,34.300000000000004,21.313892863755846,21.313892863755846
00-0036223,Jonathan Taylor,RB,IND,HOU,2026,3,12.949254097916969,00-0036223,6813,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,18.79,none,,,,62.54561572676893,15.68841088574604,2.6621643451661354,,,,,22.0,20.5,1.0,,,
00-0037840,Kyren Williams,RB,LA,DEN,2026,3,11.67444819009439,00-0037840,8150,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,12.77,none,,,,38.99852676663065,13.148455111320883,1.685390640271301,,,,,4.0,24.0,1.0,,,
00-0038597,Chase Brown,RB,CIN,PIT,2026,3,11.488504749921626,00-0038597,9224,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,14.08,none,,,,50.20134157984546,21.739569104499303,2.7755999981672903,,,,,5.0,23.0,1.0,,,
00-0038120,Breece Hall,RB,NYJ,DET,2026,3,10.910917064573267,00-0038120,8155,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,14.0,none,,,,57.33508265414907,17.81748792542467,2.2018425422267107,,,,,30.0,20.75,1.0,,,
00-0036973,Travis Etienne,RB,NO,LV,2026,3,10.860546447407248,00-0036973,7543,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,9.1,none,,,,55.26976826463338,12.027456642900372,2.505960361019597,,,,,8.0,23.5,1.0,,,
00-0033293,Aaron Jones,RB,MIN,TB,2026,3,10.52247731951908,00-0033293,4199,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,11.72,Questionable,,,,43.68919791094064,18.158765743133134,2.7530127662351767,,,,,23.0,22.0,0.5,,,
00-0040666,Omarion Hampton,RB,LAC,BUF,2026,3,10.41837258528626,00-0040666,12507,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,14.06,none,,,,41.914130557295856,16.88035663611669,2.404017528905567,,,,,28.0,21.5,1.0,,,
00-0039040,De'Von Achane,RB,MIA,KC,2026,3,10.253679426765686,00-0039040,9226,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,14.89,none,,,,55.09399284665336,23.169822963213043,3.286719347036816,,,,,26.0,17.25,1.0,,,
00-0036275,D'Andre Swift,RB,CHI,PHI,2026,3,10.153423246973496,00-0036275,6790,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,12.06,none,,,,57.19291684867808,14.435952246096484,1.882979822349668,,,,,7.0,20.5,1.0,,,
00-0036997,Javonte Williams,RB,DAL,BAL,2026,3,10.085436888959965,00-0036997,7588,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,14.18,none,,,,51.106706687073455,12.292972105562637,1.521559857214348,,,,,12.0,24.75,1.0,,,
00-0040583,Woody Marks,RB,HOU,IND,2026,3,9.512809616782606,00-0040583,12474,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,2.0,6.12,none,,,,40.2050043712081,8.502624559827943,1.3098127255315717,,,,,21.0,23.0,1.0,,,
00-0040784,Quinshon Judkins,RB,CLE,CAR,2026,3,9.023883525767308,00-0040784,12512,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,10.97,none,,,,50.2743605567429,15.113146235304574,2.1542520534616125,,,,,29.0,19.5,1.0,,,
00-0040715,Cam Skattebo,RB,NYG,TEN,2026,3,8.6565687433046,00-0040715,12481,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,13.76,none,,,,32.43930160565745,10.474001341498552,1.8709603389270644,,,,,9.0,21.75,1.0,,,
00-0035261,Tony Pollard,RB,TEN,NYG,2026,3,8.431021370906837,00-0035261,5967,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,10.59,none,,,,65.76790872471628,9.969550789661731,1.5408807904640494,,,,,27.0,18.75,1.0,,,
00-0036158,J.K. Dobbins,RB,DEN,LA,2026,3,8.318325278838353,00-0036158,6806,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,5.89,Questionable,,,,58.2668153494327,6.1319447282764825,0.7077201343027919,,,,,20.0,21.5,0.5,,,
00-0040734,TreVeyon Henderson,RB,NE,JAX,2026,3,8.132228150466913,00-0040734,12529,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,12.43,none,,,,42.56589978431356,6.627683498743581,1.364952751017008,,,,,1.0,21.25,1.0,,,
00-0040242,Jacory Croskey-Merritt,RB,WAS,SEA,2026,3,7.8014203145057,00-0040242,12533,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,10.01,none,,,,52.7070797431944,4.205917495242551,0.984078105156859,,,,,17.0,16.75,1.0,,,
00-0037228,Jaylen Warren,RB,PIT,CIN,2026,3,7.7850213879817405,00-0037228,8228,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,12.12,none,,,,55.45001845954626,13.63511378672452,1.8642245488130536,,,,,10.0,19.5,1.0,,,
00-0038134,Kenneth Walker,RB,KC,MIA,2026,3,7.547933872859813,00-0038134,8151,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,17.66,none,,,,52.00747067595013,7.834797067004575,1.5785709526837517,,,,,32.0,28.75,1.0,,,
00-0039361,Bucky Irving,RB,TB,MIN,2026,3,7.252239278233177,00-0039361,11584,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,11.02,none,,,,35.968680689090135,11.866379905196098,1.7991405041925843,,,,,11.0,20.5,1.0,,,
00-0039384,Tyrone Tracy,RB,NYG,TEN,2026,3,7.222712503377402,00-0039384,11655,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,4.0,4.0,0.74,none,,,,31.599234043772995,6.13343352110599,0.8852064279993592,,,,,9.0,21.75,1.0,,,
00-0036875,Rhamondre Stevenson,RB,NE,JAX,2026,3,7.088693281148624,00-0036875,7611,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,9.74,none,,,,20.366361278874912,15.851215892902324,2.1303393994945856,,,,,1.0,21.25,1.0,,,
00-0038611,Chris Rodriguez,RB,JAX,NE,2026,3,7.001005191474128,00-0038611,10219,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,5.64,none,,,,48.83522339173499,5.069957943889172,1.0608267588946578,,,,,3.0,24.25,1.0,,,
00-0036555,Chuba Hubbard,RB,CAR,CLE,2026,3,6.460665143427126,00-0036555,7594,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,13.3,none,,,,40.39741756262914,11.450596172236043,1.7104656795500344,,,,,25.0,22.5,1.0,,,
00-0036919,Kenny Gainwell,RB,TB,MIN,2026,3,6.195033357601359,00-0036919,7567,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,6.45,none,,,,24.050813573572427,13.727838040830122,1.9002676970950665,,,,,11.0,20.5,1.0,,,
00-0040236,Kyle Monangai,RB,CHI,PHI,2026,3,6.108349522725591,00-0040236,12534,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,6.35,none,,,,20.756199061772808,13.457834061376838,2.114711264677429,,,,,7.0,20.5,1.0,,,
00-0033906,Alvin Kamara,RB,NO,LV,2026,3,5.800240402742034,00-0033906,4035,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,6.24,none,,,,23.45008431956372,8.541011851427452,1.512004896108663,,,,,8.0,23.5,1.0,,,
00-0039391,Kimani Vidal,RB,LAC,BUF,2026,3,5.278820698915721,00-0039391,11647,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,3.0,3.0,0.83,none,,,,19.56786340453449,7.149612286380582,1.0464942965815192,,,,,28.0,21.5,1.0,,,
00-0039032,Tyjae Spears,RB,TEN,NYG,2026,3,5.121485565595406,00-0039032,9508,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,7.56,none,,,,25.03738611290183,15.37157002876218,1.8097652435455187,,,,,27.0,18.75,1.0,,,
00-0037263,Tyler Allgeier,RB,ARI,SF,2026,3,4.8721946101412685,00-0037263,8132,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,6.74,none,,,,42.56429133615708,6.783674245192112,1.5045268333005843,,,,,15.0,19.5,1.0,,,
00-0039738,Blake Corum,RB,LA,DEN,2026,3,3.864792855882515,00-0039738,11586,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,7.84,none,,,,19.096045666605576,2.534072019975929,0.6274488741442268,,,,,4.0,24.0,1.0,,,
00-0040466,Raheim Sanders,RB,CLE,CAR,2026,3,3.567503991620097,00-0040466,12472,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,5.0,none,,,,16.913056658204404,4.966945794141325,0.6815338049283007,,,,,29.0,19.5,1.0,,,
00-0035685,David Montgomery,RB,HOU,IND,2026,3,3.458343835264075,00-0035685,5892,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,13.76,none,,,,21.2605636362202,3.32903002988327,1.060027794284911,,,,,21.0,23.0,1.0,,,
00-0038797,Emanuel Wilson,RB,SEA,WAS,2026,3,3.43806808709001,00-0038797,11435,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,1.75,none,,,,17.107116815504458,3.165446964565454,0.9632400308407656,,,,,16.0,23.75,1.0,,,
00-0033526,Samaje Perine,RB,CIN,PIT,2026,3,3.337033499841229,00-0033526,4147,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,4.42,none,,,,17.11254942096236,3.328346976874302,1.0323385184979754,,,,,5.0,23.0,1.0,,,
00-0037256,Rachaad White,RB,WAS,SEA,2026,3,3.2313692170380244,00-0037256,8136,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,5.4,none,,,,13.465776487283538,10.15001197768884,1.3037083146213315,,,,,17.0,16.75,1.0,,,
00-0035250,Devin Singletary,RB,NYG,TEN,2026,3,3.2222217769008186,00-0035250,6130,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,4.92,none,,,,15.90781932369526,3.295790409255909,0.7068307931487401,,,,,9.0,21.75,1.0,,,
00-0039811,MarShawn Lloyd,RB,GB,ATL,2026,3,2.765239622761702,00-0039811,11581,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,8.88,none,,,,13.147688477794468,3.285953720162281,0.6928281963183324,,,,,24.0,25.5,1.0,2.8000000000000003,0.03476037723829828,0.03476037723829828
00-0039874,Jaylen Wright,RB,MIA,KC,2026,3,2.44040784896608,00-0039874,11643,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,1.39,Questionable,,,,12.304966869648512,3.2552901444565103,0.9603291274643184,,,,,26.0,17.25,0.5,,,
00-0039796,Rasheen Ali,RB,BAL,DAL,2026,3,2.319527788675043,00-0039796,11570,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,0.26,none,,,,1.534209532684406,9.229817384153336,1.1702056542168906,,,,,2.0,27.75,1.0,,,
00-0040078,Brashard Smith,RB,KC,MIA,2026,3,2.2980375264910338,00-0040078,12455,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,3.0,3.0,0.56,none,,,,7.456693757519237,6.834821043630632,0.8527481622807491,,,,,32.0,28.75,1.0,,,
00-0038705,Emari Demercado,RB,DAL,BAL,2026,3,2.1173299932558765,00-0038705,11199,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,3.48,none,,,,2.196610458420635,5.537787393840917,0.5416512477668495,,,,,12.0,24.75,1.0,,,
sleeper:13287,Jeremiyah Love,RB,ARI,SF,2026,3,1.830707798965593,,13287,synthetic_sleeper,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,13.29,none,,,,13.130280941913854,2.5187759921493047,1.037638173219678,,,,,15.0,19.5,1.0,,,
00-0039798,Isaiah Davis,RB,NYJ,DET,2026,3,1.8012012946805918,00-0039798,11571,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,2.0,none,,,,4.252325904544354,7.599862135356507,1.082743982552543,,,,,30.0,20.75,1.0,,,
00-0032104,Ameer Abdullah,RB,JAX,NE,2026,3,1.7967225528817543,00-0032104,2359,sleeper_gsis,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,1.57,none,,,,1.2822411299657417,3.202210677367032,0.5891269587120751,,,,,3.0,24.25,1.0,,,
00-0038555,Tank Bigsby,RB,PHI,CHI,2026,3,1.70940135103112,00-0038555,9225,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,3.66,none,,,,9.847783174974136,1.533581096935824,0.6770187573010488,,,,,14.0,23.5,1.0,,,
00-0034975,Justice Hill,RB,BAL,DAL,2026,3,1.6264356146111636,00-0034975,5995,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,5.88,none,,,,4.532191595197807,5.25759292907187,0.8458630652862617,,,,,2.0,27.75,1.0,,,
00-0037746,Brian Robinson,RB,ATL,GB,2026,3,1.5001948549279271,00-0037746,8154,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,4.12,Questionable,,,,9.062800061890435,3.506928822861044,0.4372067558338835,,,,,19.0,19.0,0.5,11.0,9.499805145072074,9.499805145072074
00-0039875,Ray Davis,RB,BUF,LAC,2026,3,1.4861065054445557,00-0039875,11575,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,3.0,3.0,2.81,none,,,,5.621860843310068,2.8656584528137765,0.554981476469491,,,,,6.0,28.5,1.0,,,
00-0037085,Tyler Badie,RB,DEN,LA,2026,3,1.434713072833568,00-0037085,8208,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,4.0,4.0,1.66,none,,,,3.1742502826783,2.886586377054765,0.3983573313666699,,,,,20.0,21.5,1.0,,,
00-0036265,AJ Dillon,RB,CAR,CLE,2026,3,1.3877274160747222,00-0036265,6828,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,2.0,4.1,none,,,,12.397173240100845,1.752776144989974,0.292988585654034,,,,,25.0,22.5,1.0,,,
00-0029892,Kyle Juszczyk,RB,SF,ARI,2026,3,1.191041152217022,00-0029892,1379,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,3.0,3.0,1.54,none,,,,1.723891790830281,10.06254776401483,0.8988307414271307,,,,,13.0,28.0,1.0,,,
00-0038454,Keaton Mitchell,RB,LAC,BUF,2026,3,1.17299855607862,00-0038454,9511,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,2.0,2.0,6.56,none,,,,5.791175458354225,2.293105126040825,0.6586142953992518,,,,,28.0,21.5,1.0,,,
00-0039794,Braelon Allen,RB,NYJ,DET,2026,3,1.0894666556503998,00-0039794,11576,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,5.85,none,,,,5.703639652648348,3.2004134414528567,0.3957086892337196,,,,,30.0,20.75,1.0,,,
